Posted On,BHK,Rent,Size,Floor,Area Locality,City,Bathroom,Area Type_Carpet Area,Area Type_Super Area,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Builder,Point of Contact_Contact Owner
2022-06-20,1,60000,500,5 out of 7,"Green Gate Apartment, Pali Hill",Mumbai,1,1,0,0,0,1,0,0,0
2022-04-29,1,15000,375,13 out of 16,Kanjurmarg East,Mumbai,1,0,1,0,1,1,0,0,1
2022-05-21,1,39000,500,2 out of 7,Model Town,Mumbai,1,1,0,0,0,0,1,0,0
2022-05-13,3,190000,1500,8 out of 10,Bandra West,Mumbai,3,1,0,1,0,1,0,0,0
2022-06-20,3,84000,1000,18 out of 21,"Lake Primrose, Powai",Mumbai,3,1,0,0,0,1,0,0,0
2022-05-31,3,68000,1260,27 out of 58,"Alta Monte, Pathanwadi",Mumbai,3,1,0,0,1,0,1,0,0
2022-06-12,1,26000,475,8 out of 20,"Dreams Complex, Bhandup West",Mumbai,2,1,0,0,1,1,0,0,0
2022-06-20,2,42000,620,6 out of 11,"NG Royal Park, Kanjurmarg East",Mumbai,2,1,0,1,0,0,1,0,0
2022-06-28,1,35000,490,1 out of 6,Mukund Nagar,Mumbai,1,1,0,0,0,1,0,0,0
2022-07-09,2,44000,710,13 out of 18,"Ajmera Bhakti Park, Bhakti Park",Mumbai,2,1,0,1,0,1,0,0,0
2022-05-31,2,60000,720,4 out of 7,Sindhi Society Chembur,Mumbai,2,1,0,0,1,1,0,0,0
2022-06-23,2,45000,770,2 out of 12,Goregaon West,Mumbai,2,1,0,1,0,0,0,0,0
2022-06-04,3,250000,1600,19 out of 25,"Chaitanya Towers, Prabhadevi",Mumbai,3,0,1,1,0,1,0,0,0
2022-05-23,1,65000,500,Ground out of 5,Bandra West,Mumbai,1,1,0,0,0,1,0,0,0
2022-05-14,1,20000,350,1 out of 8,Parel,Mumbai,1,0,1,0,1,1,0,0,1
2022-07-09,2,75000,1000,3 out of 15,"7 Bungalow, Seven Bungalows",Mumbai,2,0,1,1,0,1,0,0,0
2022-07-09,5,500000,3900,4 out of 6,Altamount Road,Mumbai,5,1,0,0,0,1,0,0,0
2022-06-30,3,140000,1000,3 out of 7,Juhu,Mumbai,3,1,0,1,0,0,1,0,0
2022-07-06,2,45000,660,25 out of 43,"Wadhwa Atmoshphere, Mulund West",Mumbai,2,1,0,1,0,0,0,0,0
2022-05-25,1,9400,600,4 out of 6,Bhayandar East,Mumbai,1,0,1,1,0,1,0,0,1
2022-06-22,2,100000,900,2 out of 12,Santacruz West,Mumbai,2,1,0,0,0,1,0,0,0
2022-06-20,2,65000,750,2 out of 3,"Ganpat Niketan Apartment, Khar West",Mumbai,2,1,0,0,0,1,0,0,0
2022-05-31,2,230000,1000,2 out of 7,Bandra West,Mumbai,2,1,0,0,0,1,0,0,0
2022-05-19,3,180000,1500,7 out of 12,Bandra West,Mumbai,3,1,0,1,0,0,0,0,0
2022-05-19,2,180000,1200,7 out of 12,Khar West,Mumbai,3,1,0,0,0,1,0,0,0
2022-06-25,3,120000,1200,10 out of 14,Khar West,Mumbai,3,1,0,0,0,1,0,0,0
2022-07-07,1,20000,280,11 out of 24,Century Bazaar,Mumbai,1,1,0,1,0,1,0,0,0
2022-05-19,2,130000,1000,10 out of 12,Khar West,Mumbai,2,1,0,0,0,0,0,0,0
2022-05-19,3,400000,1800,7 out of 14,Pali Hill,Mumbai,4,1,0,1,0,0,0,0,0
2022-06-22,2,75000,694,1 out of 7,Bandra West,Mumbai,2,1,0,1,0,1,0,0,0
2022-05-31,5,350000,3250,12 out of 18,Deonar,Mumbai,5,1,0,0,1,0,1,0,0
2022-04-29,3,100000,1740,21 out of 22,Powai,Mumbai,4,0,1,0,0,1,0,0,1
2022-06-16,2,55000,750,8 out of 14,Chembur,Mumbai,2,1,0,0,0,1,0,0,0
2022-06-14,3,70000,1000,12 out of 20,"Nahar Amrit Shakti powai, Chandivali",Mumbai,3,1,0,1,0,1,0,0,0
2022-06-29,1,30000,500,3 out of 4,Sion,Mumbai,1,0,1,0,0,1,0,0,1
2022-06-28,4,330000,2000,11 out of 12,Mehboob Studio,Mumbai,5,1,0,1,0,0,0,0,0
2022-06-13,1,75000,550,7 out of 10,Bandra West,Mumbai,2,1,0,0,0,1,0,0,0
2022-06-27,1,14000,270,6 out of 7,Poisar,Mumbai,1,1,0,0,1,0,0,0,1
2022-07-06,3,130000,960,9 out of 21,7 Bungalows Andheri West,Mumbai,3,1,0,1,0,0,1,0,0
2022-04-29,3,40000,1200,2 out of 4,Kandivali West,Mumbai,2,0,1,1,0,0,1,0,1
2022-05-27,2,46000,710,15 out of 18,"Ajmera Bhakti Park, Bhakti Park",Mumbai,2,1,0,0,1,1,0,0,0
2022-07-04,1,27000,472,13 out of 14,"Marathon Embryo, Bhandup West",Mumbai,2,1,0,1,0,0,0,0,1
2022-05-26,2,95000,1000,10 out of 13,Bandra West,Mumbai,2,1,0,1,0,1,0,0,0
2022-07-09,2,94000,800,14 out of 18,"Kanakia Hollywood, Sai Nagar",Mumbai,2,1,0,1,0,0,1,0,0
2022-06-30,2,40000,650,7 out of 11,"Gaurav Heights, Kandivali West",Mumbai,2,1,0,0,1,0,0,0,0
2022-07-04,3,150000,1300,6 out of 7,Seven Bungalows,Mumbai,3,1,0,1,0,1,0,0,0
2022-07-07,2,30000,600,2 out of 5,"Gokul Apartment, Evershine Nagar",Mumbai,2,1,0,0,1,1,0,0,0
2022-06-16,2,95000,750,7 out of 10,Opera House,Mumbai,2,1,0,0,0,0,0,0,0
2022-06-16,2,130000,890,45 out of 77,"Lodha The Park, Worli",Mumbai,2,1,0,1,0,0,1,0,0
2022-05-27,1,14000,421,3 out of 4,Borivali East,Mumbai,1,1,0,0,1,1,0,0,0
2022-05-27,3,100000,1300,12 out of 24,"L&T Emerald Isle, Powai",Mumbai,3,1,0,1,0,0,1,0,0
2022-07-05,1,35000,350,2 out of 3,Dadar West,Mumbai,1,0,1,0,1,1,0,0,1
2022-06-07,2,57000,800,5 out of 20,"Nahar Amrit Shakti powai, Chandivali",Mumbai,2,1,0,1,0,1,0,0,0
2022-07-06,2,45000,650,5 out of 6,Santacruz East,Mumbai,2,1,0,1,0,1,0,0,1
2022-04-29,1,11000,650,18 out of 19,Mira Road,Mumbai,2,0,1,0,0,1,0,0,1
2022-05-14,2,50000,650,10 out of 20,"Sheth Montana, Mulund West",Mumbai,2,1,0,1,0,1,0,0,0
2022-05-27,2,35000,680,12 out of 20,"Parinee Adney, Borivali West",Mumbai,2,1,0,0,1,1,0,0,0
2022-07-06,2,100000,800,1 out of 5,Bandra West,Mumbai,2,1,0,0,0,1,0,0,0
2022-07-06,3,130000,1250,12 out of 29,"Adani Western Heights, 4 Bunglows",Mumbai,3,1,0,1,0,0,1,0,0
2022-05-23,1,52000,475,10 out of 18,Shivaji Park,Mumbai,1,1,0,0,1,1,0,0,0
2022-07-07,2,28000,600,1 out of 5,"Gokul Apartment, Evershine Nagar",Mumbai,2,1,0,0,1,1,0,0,0
2022-04-29,1,18000,450,2 out of 4,"Nem Vihar, Mulund West",Mumbai,1,0,1,0,1,1,0,0,1
2022-06-04,1,30000,400,3 out of 6,Bhatti Pada,Mumbai,1,0,1,0,1,0,0,0,1
2022-07-06,3,45000,985,Lower Basement out of 18,"Gemstar Symphony Apartment, Kandivali West",Mumbai,3,1,0,0,1,0,1,0,0
2022-05-27,3,130000,1450,3 out of 7,Shivaji Park,Mumbai,3,1,0,0,1,0,0,0,0
2022-05-27,2,58000,650,15 out of 24,"L&T Emerald Isle, Powai",Mumbai,2,1,0,1,0,0,1,0,0
2022-07-06,2,65000,805,48 out of 68,"Auris Serenity, Kanch Pada",Mumbai,3,1,0,1,0,1,0,0,0
2022-05-27,1,24000,650,3 out of 4,Malad East,Mumbai,1,0,1,1,0,1,0,0,1
2022-07-09,1,54500,515,12 out of 42,"Lodha New Cuffe Parade, Wadala East",Mumbai,1,1,0,0,1,1,0,0,0
2022-06-12,3,70000,1000,15 out of 20,Chandivali,Mumbai,2,1,0,1,0,1,0,0,0
2022-06-07,3,67000,1050,6 out of 8,Chembur,Mumbai,3,1,0,1,0,0,1,0,0
2022-07-09,2,75000,777,17 out of 22,"Hiranandani Castle Rock, Powai",Mumbai,2,1,0,0,0,1,0,0,0
2022-06-11,2,45000,831,16 out of 22,"Kaustubh Platinum, Datta Pada",Mumbai,2,1,0,0,1,0,1,0,0
2022-07-06,3,98000,1233,35 out of 68,"Auris Serenity, Kanch Pada",Mumbai,4,1,0,1,0,1,0,0,0
2022-06-11,1,16000,250,4 out of 10,Charkop,Mumbai,1,1,0,0,1,1,0,0,1
2022-05-14,2,95000,900,18 out of 30,"Oberoi Springs, Andheri West",Mumbai,2,1,0,1,0,0,0,0,0
2022-07-06,2,40000,753,11 out of 31,"Omkar Ananta, Film City Road",Mumbai,2,1,0,0,1,1,0,0,0
2022-06-10,3,300000,1800,8 out of 12,Bandra West,Mumbai,3,1,0,0,0,0,0,0,0
2022-07-06,2,80000,670,5 out of 17,Matunga East,Mumbai,2,1,0,0,1,0,0,0,0
2022-07-09,4,380000,2800,50 out of 75,"Omkar 1973, Worli",Mumbai,4,1,0,1,0,1,0,0,0
2022-07-09,3,160000,1197,18 out of 26,"Aristo Pearl Residency, Prabhadevi",Mumbai,3,1,0,1,0,1,0,0,0
2022-06-27,2,44000,880,12 out of 27,orchid suburbia,Mumbai,2,1,0,0,1,0,0,0,1
2022-05-16,2,200000,1000,7 out of 8,Union Park,Mumbai,2,1,0,0,0,1,0,0,0
2022-04-29,2,65000,935,2 out of 7,Andheri West,Mumbai,2,0,1,1,0,1,0,0,1
2022-07-06,2,50000,751,16 out of 20,"Raj Legacy, Vikhroli West",Mumbai,2,1,0,1,0,1,0,0,0
2022-07-04,1,6000,200,Ground out of 5,"Sonal Apartment, Bhandari Compound",Mumbai,1,0,1,0,1,1,0,0,1
2022-06-13,4,280000,2500,24 out of 55,"Island City Centre, Dadar East",Mumbai,6,1,0,1,0,1,0,0,0
2022-07-09,1,46000,500,6 out of 8,"Sundar Nagar, Kalina",Mumbai,1,1,0,0,0,0,1,0,0
2022-05-31,1,35000,430,15 out of 23,"Conwood Astoria, Film City Road",Mumbai,1,1,0,0,0,1,0,0,0
2022-07-06,3,75000,1088,16 out of 37,"Sunteck City Avenue 1, Goregaon West",Mumbai,3,1,0,1,0,1,0,0,0
2022-05-10,1,20000,330,4 out of 8,Andheri West,Mumbai,1,1,0,1,0,1,0,0,1
2022-04-29,1,25000,400,Upper Basement out of 7,shanti kutir tunga village powai,Mumbai,1,1,0,0,1,1,0,0,1
2022-06-27,3,110000,1200,6 out of 15,"Salvation CHS, Dadar West",Mumbai,3,1,0,0,0,1,0,0,0
2022-06-28,2,29500,700,2 out of 7,Borivali West,Mumbai,2,1,0,0,1,1,0,0,0
2022-07-09,3,53000,1000,16 out of 32,"Mahindra Splendour, Bhandup West",Mumbai,2,1,0,1,0,1,0,0,0
2022-06-12,2,85000,750,11 out of 27,"Hiranandani Atlantis, Hiranandani Gardens",Mumbai,2,1,0,1,0,1,0,0,0
2022-06-12,1,26000,450,6 out of 10,Goregaon West,Mumbai,2,1,0,0,1,0,0,0,0
2022-04-29,1,33000,640,11 out of 23,Bhandup West,Mumbai,2,0,1,0,0,1,0,0,1
2022-07-08,3,180000,1190,5 out of 12,"L Nagpal Ruby, Turner Road",Mumbai,3,1,0,1,0,1,0,0,0
2022-06-23,3,70000,850,5 out of 8,Chembur,Mumbai,3,0,1,0,1,0,0,0,0
2022-07-07,1,17000,330,Ground out of 7,Jankalyan Nagar,Mumbai,1,1,0,1,0,1,0,0,0
2022-05-13,2,37000,685,10 out of 18,Mulund West,Mumbai,2,1,0,1,0,0,0,0,0
2022-06-12,1,27000,400,6 out of 10,Goregaon West,Mumbai,2,1,0,0,1,0,0,0,0
2022-06-15,1,35500,500,8 out of 13,"Mayfair Sonata Greens, Park Site Colony",Mumbai,2,1,0,0,0,1,0,0,0
2022-05-24,1,24000,550,2 out of 4,Mulund West,Mumbai,1,1,0,0,1,0,0,0,0
2022-06-11,4,250000,2500,2 out of 8,Juhu,Mumbai,4,1,0,0,1,1,0,0,0
2022-05-14,3,180000,1100,6 out of 15,JVPD Scheme,Mumbai,3,1,0,0,0,0,1,0,0
2022-05-31,2,18500,650,3 out of 12,"Swayam Apartment, Poonam Gardens",Mumbai,2,1,0,0,1,0,1,0,0
2022-07-09,3,200000,1400,8 out of 17,"Hill Road, Bandra West",Mumbai,3,1,0,0,0,1,0,0,0
2022-07-04,2,70000,1050,14 out of 15,"Godrej Prime, Chembur",Mumbai,2,1,0,0,0,1,0,0,0
2022-06-04,3,55000,850,6 out of 7,Goregaon West,Mumbai,3,1,0,0,1,0,0,0,0
2022-05-23,1,24000,550,Ground out of 4,Ghatkopar West,Mumbai,1,1,0,0,1,0,0,0,0
2022-06-23,2,55000,750,5 out of 8,Chandivali,Mumbai,2,1,0,0,0,1,0,0,0
2022-07-09,3,150000,1350,23 out of 25,"Kalpataru Antariksha, Prabhadevi",Mumbai,3,1,0,1,0,1,0,0,0
2022-06-25,2,50000,800,5 out of 8,Santacruz East,Mumbai,2,1,0,1,0,1,0,0,0
2022-07-06,4,300000,2650,14 out of 48,"Lodha Bellissimo, Mahalakshmi",Mumbai,3,1,0,1,0,1,0,0,0
2022-07-06,3,90100,975,29 out of 35,Goregaon East,Mumbai,2,1,0,1,0,1,0,0,0
2022-06-16,3,57000,1325,15 out of 36,"Raheja Exotica Sorento, Madh",Mumbai,4,1,0,0,0,1,0,0,0
2022-04-29,2,40000,700,3 out of 6,Andheri West,Mumbai,2,0,1,1,0,1,0,0,1
2022-07-09,2,80000,700,3 out of 8,Hindu Colony,Mumbai,2,1,0,0,0,0,1,0,0
2022-06-23,2,95000,850,15 out of 25,Powai,Mumbai,2,1,0,1,0,1,0,0,0
2022-06-22,1,14000,305,10 out of 24,Ekta Nagar,Mumbai,1,1,0,0,1,0,0,0,0
2022-06-14,2,50000,850,8 out of 10,"Dsk Madhuban, Sakinaka Junction",Mumbai,2,1,0,0,1,1,0,0,0
2022-06-14,2,43000,724,6 out of 11,"Akruti Orchid Park, Sakinaka Junction",Mumbai,2,1,0,0,1,1,0,0,0
2022-06-12,2,55000,650,8 out of 16,Andheri West,Mumbai,2,1,0,0,0,0,0,0,0
2022-06-16,2,35000,650,5 out of 7,Nahur Gaothan,Mumbai,2,1,0,0,1,0,1,0,0
2022-06-15,2,33000,700,15 out of 28,"Acme Avenue, Kandivali West",Mumbai,2,1,0,0,1,0,0,0,0
2022-05-26,2,47000,785,4 out of 7,JB Nagar,Mumbai,2,1,0,0,0,1,0,0,0
2022-06-27,3,75000,1250,15 out of 20,"Laksharia Tower, Andheri West",Mumbai,3,1,0,1,0,0,1,0,0
2022-07-07,4,45000,1016,3 out of 36,"Oasis, Lokhandwala Twp",Mumbai,3,1,0,0,1,1,0,0,0
2022-05-28,1,36000,380,12 out of 20,Mazgaon,Mumbai,2,1,0,0,1,1,0,0,0
2022-05-14,1,40000,475,18 out of 23,"Sanghvi Evana, Worli",Mumbai,1,1,0,0,1,0,0,0,0
2022-07-03,1,40000,444,8 out of 11,Sakinaka Junction,Mumbai,2,1,0,0,1,0,0,0,0
2022-06-20,2,32000,640,6 out of 20,"GSA Grandeur, Gokuldham",Mumbai,2,1,0,0,1,1,0,0,0
2022-06-02,1,17000,320,23 out of 23,"Midas PMGP Mhada Colony, PMGP Colony",Mumbai,1,1,0,0,1,1,0,0,1
2022-05-13,3,77000,1100,16 out of 21,"Auris Serenity, Adarsh Nagar",Mumbai,4,1,0,0,1,1,0,0,0
2022-06-16,4,290000,1500,5 out of 15,"Benchmark Solus, Waterfield Road",Mumbai,3,1,0,0,0,1,0,0,0
2022-05-18,2,35000,650,6 out of 8,"Evershine Millenium Paradise, Thakur Village, Kandivali East",Mumbai,2,1,0,1,0,1,0,0,0
2022-05-19,1,40000,508,16 out of 18,"Kanakia Sevens, Marol Maroshi Road",Mumbai,2,1,0,1,0,1,0,0,0
2022-07-09,4,250000,2500,2 out of 10,JVPD Scheme,Mumbai,4,1,0,0,0,1,0,0,0
2022-05-22,2,47000,720,Upper Basement out of 16,Chembur,Mumbai,2,1,0,0,1,0,0,0,0
2022-04-29,2,50000,750,Ground out of 5,D.N. Nagar,Mumbai,2,0,1,0,1,1,0,0,1
2022-06-27,1,32000,430,2 out of 3,"Sion East, Sion Koliwada",Mumbai,1,1,0,0,1,0,1,0,0
2022-06-20,2,8000,623,6 out of 7,"Shreenath nagar, Morya Nagar",Mumbai,2,1,0,0,1,0,1,0,0
2022-07-09,3,240000,1358,40 out of 50,"Lodha Kiara, Worli Hill",Mumbai,4,1,0,1,0,0,1,0,0
2022-07-07,3,85000,1000,4 out of 11,"Lodha Eternis, Chakala MIDC",Mumbai,3,1,0,1,0,1,0,0,0
2022-06-28,3,65000,1100,25 out of 28,"Sejal Tower, Goregaon West",Mumbai,3,1,0,0,1,0,0,0,0
2022-07-03,3,75000,1255,12 out of 17,Bhakti Park,Mumbai,3,1,0,0,0,1,0,0,1
2022-05-27,1,26500,450,5 out of 8,"Vasant Sagar, Thakur Village, Kandivali East",Mumbai,2,1,0,0,0,0,1,0,0
2022-06-16,2,45000,650,3 out of 7,"Akruti Aneri, Marol",Mumbai,2,1,0,0,0,1,0,0,0
2022-07-06,2,95000,955,34 out of 40,"Lodha New Cuffe Parade, Bhakti Park",Mumbai,2,1,0,1,0,0,0,0,0
2022-05-22,2,38000,700,Upper Basement out of 22,"Altavista, Chembur",Mumbai,2,1,0,0,1,1,0,0,0
2022-07-06,3,260000,1915,8 out of 23,"Ashford Casa Grande, Lower Parel",Mumbai,4,0,1,1,0,0,1,0,0
2022-06-03,4,300000,2308,9 out of 31,"Windsor Grande Residences, Andheri West",Mumbai,6,1,0,1,0,1,0,0,0
2022-07-09,3,180000,1250,11 out of 13,"Ekta Trinity, Santacruz West",Mumbai,3,1,0,1,0,0,1,0,0
2022-06-04,2,40000,625,6 out of 14,"Kailash Tower, Powai",Mumbai,2,1,0,1,0,0,0,0,0
2022-05-17,4,300000,2200,7 out of 8,JVPD Scheme,Mumbai,4,1,0,0,0,0,1,0,0
2022-06-20,2,85000,870,5 out of 21,"Royal Residency, Lal Baug",Mumbai,2,1,0,0,0,1,0,0,0
2022-06-04,3,110000,1300,4 out of 12,Kalina,Mumbai,3,1,0,1,0,1,0,0,0
2022-06-23,2,40000,750,2 out of 8,"Techno Park I, Kandivali East",Mumbai,2,1,0,0,1,0,1,0,0
2022-07-06,2,45000,750,2 out of 8,Andheri East,Mumbai,2,0,1,0,0,0,0,0,1
2022-06-04,2,52000,550,3 out of 9,Kalina,Mumbai,2,1,0,0,0,1,0,0,0
2022-07-06,4,90000,1250,2 out of 7,Andheri West,Mumbai,4,1,0,0,0,0,1,0,0
2022-07-09,3,140000,1400,11 out of 13,"Insignia, Bandra Kurla Complex",Mumbai,3,1,0,1,0,0,1,0,0
2022-06-23,3,150000,1330,32 out of 59,"Oberoi Esquire, Goregaon East",Mumbai,4,1,0,1,0,0,1,0,0
2022-06-23,3,65000,1000,5 out of 10,Chembur,Mumbai,3,1,0,1,0,1,0,0,0
2022-05-31,2,50000,770,4 out of 14,"Sufalam CHS, Chembur East",Mumbai,2,1,0,0,1,1,0,0,0
2022-06-16,2,54000,800,3 out of 7,"Shimpla Vighnaharta CHS, Seven Bungalows",Mumbai,2,1,0,0,1,0,1,0,0
2022-05-29,4,180000,1691,20 out of 32,"Oberoi Prisma, Agarkar Chowk",Mumbai,6,1,0,1,0,1,0,0,0
2022-05-14,1,60000,550,12 out of 20,"Neumec Elegance, Lower Parel",Mumbai,2,1,0,0,0,0,0,0,0
2022-07-09,2,65000,800,10 out of 14,Andheri West,Mumbai,2,1,0,0,1,0,1,0,0
2022-07-09,2,35000,615,6 out of 14,"Aspire, Thakur Village, Kandivali East",Mumbai,2,1,0,0,1,0,1,0,0
2022-06-25,2,43000,663,25 out of 43,"Wadhwa Atmosphere, Mulund West",Mumbai,2,1,0,0,1,1,0,0,0
2022-06-16,1,20000,400,3 out of 4,Bhandup,Mumbai,1,1,0,1,0,1,0,0,1
2022-06-04,2,57000,625,9 out of 18,"Panch Complex, Powai",Mumbai,2,1,0,0,0,0,0,0,0
2022-06-16,4,130000,1432,12 out of 20,"Sabari Ashville, Chembur East",Mumbai,3,1,0,0,1,1,0,0,0
2022-05-24,1,25000,425,3 out of 5,Mulund West,Mumbai,1,1,0,0,1,0,0,0,0
2022-06-12,2,56000,649,5 out of 22,"Promenade At The Address, Ghatkopar West",Mumbai,2,1,0,1,0,0,0,0,0
2022-05-14,2,55000,905,10 out of 37,"Sunteck City Avenue 1, Goregaon West",Mumbai,2,1,0,0,1,0,0,0,0
2022-04-27,2,18000,882,10 out of 22,"DB Ozone, Mira Road",Mumbai,2,0,1,0,1,0,0,0,1
2022-06-27,3,100000,1200,4 out of 15,"Salvation CHS, Dadar West",Mumbai,3,1,0,0,0,1,0,0,0
2022-05-31,2,76000,736,16 out of 36,"Rustomjee Elanza, Mindspace",Mumbai,2,1,0,0,1,0,1,0,0
2022-07-09,3,270000,1710,25 out of 48,"Lodha Bellissimo, Mahalakshmi",Mumbai,3,1,0,0,0,1,0,0,0
2022-06-24,1,45000,225,3 out of 6,"simla house at nepeasea road, Napean Sea Road",Mumbai,1,1,0,0,1,0,0,0,1
2022-05-22,2,39000,720,Upper Basement out of 22,"Altavista, Chembur",Mumbai,2,1,0,0,1,1,0,0,0
2022-06-07,1,12500,555,6 out of 7,"Hubtown Gardenia, Mira Road",Mumbai,1,0,1,0,1,0,0,0,1
2022-07-07,1,35000,415,2 out of 7,Andheri East,Mumbai,1,0,1,0,1,1,0,0,1
2022-06-12,2,55000,649,4 out of 22,"Promenade At The Address, Ghatkopar West",Mumbai,2,1,0,1,0,0,0,0,0
2022-06-15,3,90000,1000,3 out of 3,Vile Parle West,Mumbai,2,1,0,0,0,0,0,0,0
2022-06-04,2,250000,1300,Upper Basement out of 10,Khar West,Mumbai,2,1,0,0,0,1,0,0,0
2022-06-24,2,25000,1065,15 out of 15,"Gaurav Excellency, Mira Road",Mumbai,2,0,1,0,0,1,0,0,1
2022-07-08,2,90000,854,15 out of 20,"Kanakia Paris, Bandra Kurla Complex",Mumbai,2,1,0,1,0,1,0,0,0
2022-06-27,3,120000,1200,5 out of 14,"Salvation CHS, Dadar West",Mumbai,3,1,0,0,0,1,0,0,0
2022-06-06,1,55000,500,8 out of 18,Hiranandani Gardens,Mumbai,1,1,0,0,1,0,0,0,0
2022-05-31,3,70000,906,7 out of 10,"Sanjona Gulmarg Towers, Chembur East",Mumbai,3,1,0,1,0,1,0,0,0
2022-06-22,3,300000,1800,11 out of 11,Bandra West,Mumbai,4,1,0,0,0,1,0,0,0
2022-05-26,2,25000,500,1 out of 3,New Devchhaya Building,Mumbai,1,1,0,0,0,1,0,0,1
2022-06-16,1,35000,450,2 out of 7,Goregaon West,Mumbai,1,0,1,0,1,1,0,0,1
2022-07-09,3,120000,1130,3 out of 7,Bandra West,Mumbai,3,1,0,1,0,1,0,0,0
2022-06-04,1,27000,495,5 out of 7,Andheri East,Mumbai,2,0,1,0,0,1,0,0,1
2022-05-19,1,25000,407,5 out of 23,Devi Pada,Mumbai,2,0,1,0,1,1,0,0,1
2022-06-16,3,150000,1092,60 out of 77,"Lodha The Park, Worli",Mumbai,3,1,0,1,0,0,1,0,0
2022-07-07,2,32000,610,11 out of 18,"The Windsor, Kandivali East",Mumbai,2,1,0,0,1,0,1,0,0
2022-07-07,1,40000,500,13 out of 14,"Manavsthal, Andheri East",Mumbai,2,0,1,0,0,1,0,0,1
2022-05-31,2,52000,750,4 out of 20,"vanamali chs ghatla, Ghatla",Mumbai,2,1,0,0,1,1,0,0,0
2022-06-18,2,80000,750,6 out of 16,"lokhandwala residency, Worli",Mumbai,2,1,0,0,0,0,0,0,0
2022-06-23,2,55000,850,6 out of 10,"Adityavardhan Apartment, Raheja Vihar",Mumbai,2,1,0,0,0,1,0,0,0
2022-06-04,1,30000,350,5 out of 16,Prabhadevi,Mumbai,1,1,0,0,1,1,0,0,0
2022-06-04,1,20000,300,2 out of 12,"Sundar Nagar, Kalina",Mumbai,1,1,0,1,0,1,0,0,0
2022-05-23,1,85000,695,2 out of 7,Union Park,Mumbai,2,1,0,0,0,1,0,0,0
2022-06-16,1,40000,415,15 out of 22,"Kanakia Rainforest, Andheri East",Mumbai,2,1,0,1,0,1,0,0,0
2022-06-25,1,21000,450,3 out of 13,Bhandup Village,Mumbai,2,1,0,0,1,0,0,0,0
2022-06-23,3,43000,850,8 out of 14,"Aspire, Kandivali East",Mumbai,3,1,0,0,1,0,1,0,0
2022-05-11,2,58000,805,30 out of 58,"Auris Serenity, Link Road",Mumbai,3,1,0,1,0,1,0,0,0
2022-07-06,2,130000,700,7 out of 10,Bandra West,Mumbai,2,1,0,0,0,1,0,0,0
2022-04-13,3,260000,1800,10 out of 11,JVPD Scheme,Mumbai,4,1,0,0,0,0,1,0,0
2022-06-27,2,46000,669,15 out of 43,"Tulip at Runwal Forests, Kanjurmarg West",Mumbai,2,1,0,0,1,0,0,0,0
2022-06-23,1,6500,325,7 out of 16,"Unicorn Global Arena, Naigaon East",Mumbai,1,1,0,0,1,0,1,0,0
2022-05-31,1,21000,600,5 out of 6,Sher E Punjab Society,Mumbai,1,0,1,0,0,1,0,0,1
2022-05-22,2,46000,725,Upper Basement out of 16,Chembur,Mumbai,2,1,0,0,1,1,0,0,0
2022-06-03,2,60000,750,5 out of 9,"Green Woods Chkala, Andheri East",Mumbai,2,1,0,1,0,1,0,0,0
2022-06-29,3,65000,1050,13 out of 21,"Hillcrest, Andheri East",Mumbai,3,1,0,1,0,0,0,0,0
2022-05-19,2,15000,600,18 out of 28,Shilphata,Mumbai,2,1,0,0,1,1,0,0,1
2022-06-28,2,130000,1000,10 out of 13,Bandra West,Mumbai,2,1,0,1,0,1,0,0,0
2022-07-04,3,90000,1110,9 out of 55,"Omkar Alta Monte, Kurar Village",Mumbai,3,1,0,0,0,1,0,0,0
2022-07-09,2,62000,650,11 out of 25,Jacob Circle,Mumbai,2,1,0,0,1,0,1,0,0
2022-06-08,3,160000,1100,8 out of 10,Santacruz West,Mumbai,3,1,0,1,0,1,0,0,0
2022-06-23,3,80000,1100,15 out of 28,"Godrej Central, Chembur",Mumbai,3,1,0,0,1,1,0,0,0
2022-07-04,3,80000,1110,49 out of 55,"Omkar Alta Monte, Kurar Village",Mumbai,3,1,0,1,0,1,0,0,0
2022-06-28,3,55000,999,14 out of 23,"Orchid Residency, Link Road",Mumbai,2,1,0,1,0,0,1,0,0
2022-06-22,3,100000,1000,2 out of 4,Santacruz West,Mumbai,3,1,0,0,0,1,0,0,0
2022-07-09,4,200000,2200,11 out of 20,Seven Bungalows,Mumbai,5,1,0,1,0,1,0,0,0
2022-06-02,3,100000,1256,10 out of 22,"Satyam Springs, Deonar",Mumbai,3,1,0,0,0,0,1,0,0
2022-07-06,2,79500,750,17 out of 20,"Hiranandani Castle Rock, Hiranandani Gardens",Mumbai,2,1,0,1,0,0,1,0,0
2022-07-06,3,84500,889,7 out of 27,"Oberoi Splendor, JVLR-Jogeshwari Vikhroli Link Road",Mumbai,2,1,0,1,0,1,0,0,0
2022-06-12,2,100000,750,14 out of 27,"Hiranandani Atlantis, Hiranandani Gardens",Mumbai,2,1,0,1,0,1,0,0,0
2022-05-17,1,13000,385,6 out of 20,"Aims Sea View, Indralok",Mumbai,1,1,0,0,1,0,1,0,0
